MeetingDate,MeetingName,RaceNumber,RunnerNumber,WinDeduction
2018-03-23,PORT MACQUARIE,5,17,0
2018-03-23,PORT MACQUARIE,5,18,0
2018-03-23,PORT MACQUARIE,6,1,0
2018-03-23,SUNSHINE COAST,1,1,7
2018-03-23,SUNSHINE COAST,1,2,24
2018-03-23,SUNSHINE COAST,2,12,5
2018-03-23,SUNSHINE COAST,2,2,5
2018-03-23,SUNSHINE COAST,3,8,9
2018-03-23,SUNSHINE COAST,3,11,19
2018-03-23,SUNSHINE COAST,3,4,10
2018-03-23,SUNSHINE COAST,3,5,2
2018-03-23,SUNSHINE COAST,4,7,2
2018-03-23,SUNSHINE COAST,4,9,0
2018-03-23,SUNSHINE COAST,4,1,10
2018-03-23,SUNSHINE COAST,4,3,9
2018-03-23,SUNSHINE COAST,4,4,14
2018-03-23,SUNSHINE COAST,4,5,16
2018-03-23,SUNSHINE COAST,5,6,33
2018-03-23,SUNSHINE COAST,6,12,6
2018-03-23,SUNSHINE COAST,6,7,23
2018-03-23,SUNSHINE COAST,6,1,13
2018-03-23,SUNSHINE COAST,6,2,9
2018-03-23,SUNSHINE COAST,6,4,21
2018-03-23,SUNSHINE COAST,6,5,9
2018-03-23,SUNSHINE COAST,7,2,11
2018-03-23,SUNSHINE COAST,7,4,11
2018-03-23,TERANG,1,4,0
2018-03-23,TERANG,3,3,0
2018-03-23,TERANG,3,6,19
2018-03-23,TERANG,4,12,0
2018-03-23,TERANG,4,6,0
2018-03-23,TERANG,4,2,0
2018-03-23,TERANG,4,3,0
2018-03-23,TERANG,5,1,0
2018-03-23,TERANG,6,9,0
2018-03-23,TERANG,7,5,0
2018-03-23,TERANG,8,6,5
2018-03-23,TERANG,8,7,10
2018-03-23,TERANG,8,10,6
2018-03-23,TERANG,8,3,14
2018-03-23,TOWNSVILLE,1,1,0
2018-03-23,TOWNSVILLE,4,3,0
2018-03-23,TOWNSVILLE,5,3,0
2018-03-23,TOWNSVILLE,7,15,0
2018-03-23,TOWNSVILLE,7,10,0
2018-03-24,ALICE SPRINGS,2,3,25
2018-03-24,ALICE SPRINGS,4,1,0
2018-03-24,ASCOT,1,9,0
2018-03-24,ASCOT,2,7,0
2018-03-24,ASCOT,2,2,6
2018-03-24,ASCOT,3,11,0
2018-03-24,ASCOT,4,6,2
2018-03-24,ASCOT,6,3,16
2018-03-24,ASCOT,7,10,0
2018-03-24,ASCOT,7,3,24
2018-03-24,BAIRNSDALE,2,8,0
2018-03-24,BAIRNSDALE,2,7,0
2018-03-24,BAIRNSDALE,3,14,0
2018-03-24,BAIRNSDALE,3,8,0
2018-03-24,BAIRNSDALE,3,3,27
2018-03-24,BAIRNSDALE,3,4,0
2018-03-24,BAIRNSDALE,4,4,0
2018-03-24,BAIRNSDALE,5,5,0
2018-03-24,BAIRNSDALE,5,7,0
2018-03-24,BAIRNSDALE,6,6,0
2018-03-24,BAIRNSDALE,6,7,0
2018-03-24,BAIRNSDALE,6,3,0
2018-03-24,BAIRNSDALE,7,12,0
2018-03-24,BAIRNSDALE,7,14,0
2018-03-24,BAIRNSDALE,7,15,0
2018-03-24,BAIRNSDALE,7,16,0
2018-03-24,CANBERRA,1,3,0
2018-03-24,CANBERRA,3,19,0
2018-03-24,CANBERRA,3,20,0
2018-03-24,CANBERRA,3,17,0
2018-03-24,CANBERRA,3,10,0
2018-03-24,CANBERRA,4,11,0
2018-03-24,CANBERRA,4,12,4
2018-03-24,CANBERRA,4,7,0
2018-03-24,CANBERRA,6,5,0
2018-03-24,CANBERRA,7,4,0
2018-03-24,CANBERRA,7,8,0
2018-03-24,CASINO,3,6,0
2018-03-24,CASINO,4,9,0
2018-03-24,CASINO,4,3,0
2018-03-24,CASINO,6,18,0
2018-03-24,CASINO,6,11,0
2018-03-24,CASINO,6,14,0
2018-03-24,CASINO,6,15,0
2018-03-24,CASINO,6,3,0
2018-03-24,DOOMBEN,1,1,0
2018-03-24,DOOMBEN,1,8,0
2018-03-24,DOOMBEN,1,9,13
2018-03-24,DOOMBEN,1,12,0
2018-03-24,DOOMBEN,2,12,0
2018-03-24,DOOMBEN,2,13,0
2018-03-24,DOOMBEN,2,14,0
2018-03-24,DOOMBEN,2,7,0
2018-03-24,DOOMBEN,2,11,0
2018-03-24,DOOMBEN,3,14,0
2018-03-24,DOOMBEN,3,7,0
2018-03-24,DOOMBEN,3,10,0
2018-03-24,DOOMBEN,3,12,0
2018-03-24,DOOMBEN,3,3,0
2018-03-24,DOOMBEN,3,4,0
2018-03-24,DOOMBEN,4,5,5
2018-03-24,DOOMBEN,5,8,0
2018-03-24,DOOMBEN,5,9,2
2018-03-24,DOOMBEN,5,5,9
2018-03-24,DOOMBEN,6,9,0
2018-03-24,DOOMBEN,6,11,0
2018-03-24,DOOMBEN,7,11,0
2018-03-24,DOOMBEN,7,12,0
2018-03-24,DOOMBEN,7,3,22
2018-03-24,DOOMBEN,7,5,7
2018-03-24,DOOMBEN,7,7,4
2018-03-24,DOOMBEN,7,8,0
2018-03-24,DOOMBEN,7,1,4
2018-03-24,DOOMBEN,7,2,0
2018-03-24,DOOMBEN,8,11,0
2018-03-24,DOOMBEN,8,12,13
2018-03-24,DOOMBEN,8,13,0
2018-03-24,DOOMBEN,8,5,0
2018-03-24,DOOMBEN,9,13,2
2018-03-24,DOOMBEN,9,7,5
2018-03-24,DOOMBEN,9,10,0
2018-03-24,DOOMBEN,9,12,0
2018-03-24,GATTON,1,1,0
2018-03-24,GATTON,1,5,0
2018-03-24,GATTON,2,18,0
2018-03-24,GATTON,2,15,0
2018-03-24,GATTON,2,16,0
2018-03-24,GATTON,2,17,0
2018-03-24,GATTON,2,2,0
2018-03-24,GATTON,2,3,0
2018-03-24,GATTON,3,12,0
2018-03-24,GATTON,3,13,0
2018-03-24,GATTON,3,14,0
2018-03-24,GATTON,3,15,0
2018-03-24,GATTON,3,16,0
2018-03-24,GATTON,3,8,0
2018-03-24,GATTON,3,11,0
2018-03-24,GATTON,4,11,0
2018-03-24,GATTON,4,3,0
2018-03-24,GATTON,4,7,0
2018-03-24,GATTON,4,1,26
2018-03-24,GATTON,5,16,0
2018-03-24,GATTON,5,17,0
2018-03-24,GATTON,5,18,0
2018-03-24,GATTON,5,8,0
2018-03-24,GATTON,5,10,0
2018-03-24,GATTON,5,12,0
2018-03-24,GATTON,6,1,0
2018-03-24,GATTON,7,4,0
2018-03-24,GATTON,7,5,0
2018-03-24,GATTON,7,7,0
2018-03-24,GOLD COAST,1,1,0
2018-03-24,GOLD COAST,1,2,0
2018-03-24,GOLD COAST,2,4,0
2018-03-24,GOLD COAST,2,12,0
2018-03-24,GOLD COAST,2,6,0
2018-03-24,GOLD COAST,2,11,0
2018-03-24,GOLD COAST,3,13,0
2018-03-24,GOLD COAST,3,14,0
2018-03-24,GOLD COAST,3,7,0
2018-03-24,GOLD COAST,3,9,0
2018-03-24,GOLD COAST,3,3,0
2018-03-24,GOLD COAST,4,8,0
2018-03-24,GOLD COAST,4,2,0
2018-03-24,GOLD COAST,4,5,0
2018-03-24,GOLD COAST,4,7,0
2018-03-24,GOLD COAST,5,8,0
2018-03-24,GOLD COAST,5,10,0
2018-03-24,GOLD COAST,5,5,0
2018-03-24,GOLD COAST,5,6,0
2018-03-24,GOLD COAST,6,3,0
2018-03-24,GOLD COAST,6,2,0
2018-03-24,GOLD COAST,7,16,0
2018-03-24,GOLD COAST,7,9,0
2018-03-24,GOLD COAST,7,11,0
2018-03-24,GOLD COAST,7,12,0
2018-03-24,GOLD COAST,7,13,0
2018-03-24,GOLD COAST,7,14,0
2018-03-24,GOLD COAST,7,3,0
2018-03-24,GOLD COAST,7,5,0
2018-03-24,GOLD COAST,7,8,0
2018-03-24,GOLD COAST,8,16,0
2018-03-24,GOLD COAST,8,11,0
2018-03-24,GOLD COAST,8,4,0
2018-03-24,KEMBLA GRANGE,1,4,4
2018-03-24,KEMBLA GRANGE,2,2,0
2018-03-24,KEMBLA GRANGE,3,5,23
2018-03-24,KEMBLA GRANGE,3,3,9
2018-03-24,KEMBLA GRANGE,4,6,19
2018-03-24,KEMBLA GRANGE,4,1,7
2018-03-24,KEMBLA GRANGE,5,11,7
2018-03-24,KEMBLA GRANGE,5,12,0
2018-03-24,KEMBLA GRANGE,5,2,7
2018-03-24,KEMBLA GRANGE,5,4,12
2018-03-24,KEMBLA GRANGE,6,9,5
2018-03-24,KEMBLA GRANGE,6,10,0
2018-03-24,KEMBLA GRANGE,6,4,8
2018-03-24,KEMBLA GRANGE,7,9,5
2018-03-24,KEMBLA GRANGE,8,19,0
2018-03-24,KEMBLA GRANGE,8,20,0
2018-03-24,KEMBLA GRANGE,8,15,6
2018-03-24,KEMBLA GRANGE,8,1,0
2018-03-24,MORNINGTON,1,1,13
2018-03-24,MORNINGTON,1,2,11
2018-03-24,MORNINGTON,2,4,6
2018-03-24,MORNINGTON,4,4,9
2018-03-24,MORNINGTON,4,3,3
2018-03-24,MORNINGTON,5,11,2
2018-03-24,MORNINGTON,5,9,2
2018-03-24,MORNINGTON,5,10,9
2018-03-24,MORNINGTON,5,3,2
2018-03-24,MORNINGTON,6,7,6
2018-03-24,MORNINGTON,7,8,6
2018-03-24,MORNINGTON,7,1,13
2018-03-24,MORNINGTON,7,2,4
2018-03-24,MORNINGTON,8,11,5
2018-03-24,MORPHETTVILLE,1,9,0
2018-03-24,MORPHETTVILLE,2,6,2
2018-03-24,MORPHETTVILLE,4,7,4
2018-03-24,MORPHETTVILLE,5,7,5
2018-03-24,MORPHETTVILLE,7,6,6
2018-03-24,MORPHETTVILLE,8,9,7
2018-03-24,MORPHETTVILLE,8,10,8
2018-03-24,MORPHETTVILLE,8,12,0
2018-03-24,MORPHETTVILLE,9,7,22
2018-03-24,ROSEHILL,1,4,10
2018-03-24,ROSEHILL,2,4,6
2018-03-24,ROSEHILL,2,1,2
2018-03-24,ROSEHILL,3,1,4
2018-03-24,ROSEHILL,4,7,8
2018-03-24,ROSEHILL,6,20,0
2018-03-24,ROSEHILL,6,21,0
2018-03-24,ROSEHILL,6,19,0
2018-03-24,ROSEHILL,7,18,0
2018-03-24,ROSEHILL,7,19,0
2018-03-24,ROSEHILL,7,20,0
2018-03-24,ROSEHILL,7,9,0
2018-03-24,ROSEHILL,8,9,0
2018-03-24,ROSEHILL,8,14,0
2018-03-24,ROSEHILL,8,4,0
2018-03-24,ROSEHILL,8,8,0
2018-03-24,ROSEHILL,9,19,0
2018-03-24,ROSEHILL,9,12,0
2018-03-24,ROSEHILL,9,15,0
2018-03-24,ROSEHILL,9,16,0
2018-03-24,ROSEHILL,9,7,3
2018-03-24,ROSEHILL,9,8,5
2018-03-25,BUNBURY,1,4,0
2018-03-25,BUNBURY,2,9,0
2018-03-25,BUNBURY,2,10,0
2018-03-25,BUNBURY,2,6,0
2018-03-25,BUNBURY,3,11,0
2018-03-25,BUNBURY,4,10,0
2018-03-25,BUNBURY,4,8,0
2018-03-25,BUNBURY,6,3,0
2018-03-25,BUNBURY,7,10,0
2018-03-25,BUNBURY,9,1,0
2018-03-25,COFFS HARBOUR,1,1,14
2018-03-25,COFFS HARBOUR,1,5,6
2018-03-25,COFFS HARBOUR,1,7,9
2018-03-25,COFFS HARBOUR,2,3,0
2018-03-25,COFFS HARBOUR,2,4,0
2018-03-25,COFFS HARBOUR,2,5,13
2018-03-25,COFFS HARBOUR,2,2,0
2018-03-25,COFFS HARBOUR,4,4,11
2018-03-25,COFFS HARBOUR,6,16,0
2018-03-25,COFFS HARBOUR,6,17,0
2018-03-25,COFFS HARBOUR,6,18,0
2018-03-25,COFFS HARBOUR,6,7,8
2018-03-25,COFFS HARBOUR,6,9,17
2018-03-25,COFFS HARBOUR,7,10,7
2018-03-25,COFFS HARBOUR,7,11,12
2018-03-25,DUBBO,1,3,11
2018-03-25,DUBBO,1,5,2
2018-03-25,DUBBO,1,7,0
2018-03-25,DUBBO,2,16,0
2018-03-25,DUBBO,2,18,0
2018-03-25,DUBBO,2,5,0
2018-03-25,DUBBO,2,8,15
2018-03-25,DUBBO,3,6,6
2018-03-25,DUBBO,4,3,0
2018-03-25,DUBBO,5,17,0
2018-03-25,DUBBO,5,18,0
2018-03-25,DUBBO,5,13,23
2018-03-25,DUBBO,5,14,6
2018-03-25,DUBBO,6,13,0
2018-03-25,DUBBO,6,14,0
2018-03-25,DUBBO,7,1,4
2018-03-25,DUBBO,7,3,9
2018-03-25,DUBBO,8,16,0
2018-03-25,DUBBO,8,17,0
2018-03-25,DUBBO,8,18,0
2018-03-25,DUBBO,8,15,0
2018-03-25,DUBBO,9,17,0
2018-03-25,DUBBO,9,18,0
2018-03-25,DUBBO,9,9,6
2018-03-25,DUBBO,9,1,0
2018-03-25,ECHUCA,1,1,0
2018-03-25,ECHUCA,1,3,26
2018-03-25,ECHUCA,1,15,0
2018-03-25,ECHUCA,1,7,0
2018-03-25,ECHUCA,2,11,0
2018-03-25,ECHUCA,2,5,0
2018-03-25,ECHUCA,2,6,2
2018-03-25,ECHUCA,3,18,0
2018-03-25,ECHUCA,3,12,0
2018-03-25,ECHUCA,3,13,9
2018-03-25,ECHUCA,3,14,5
2018-03-25,ECHUCA,7,12,0
2018-03-25,ECHUCA,7,13,3
2018-03-25,ECHUCA,7,5,2
2018-03-25,ECHUCA,7,6,0
2018-03-25,ECHUCA,8,9,0
2018-03-25,ECHUCA,8,10,30
2018-03-25,ECHUCA,8,1,0
2018-03-25,HOBART,1,7,0
2018-03-25,HOBART,2,6,0
2018-03-25,HOBART,3,8,0
2018-03-25,HOBART,3,1,47
2018-03-25,HOBART,4,2,9
2018-03-25,HOBART,4,4,0
2018-03-25,HOBART,5,10,0
2018-03-25,HOBART,5,12,0
2018-03-25,HOBART,5,6,11
2018-03-25,HOBART,5,7,0
2018-03-25,HOBART,5,1,0
2018-03-25,HOBART,6,10,0
2018-03-25,HOBART,6,9,0
2018-03-25,HOBART,7,13,0
2018-03-25,HOBART,7,14,0
2018-03-25,PORT LINCOLN,1,4,0
2018-03-25,PORT LINCOLN,2,8,3
2018-03-25,PORT LINCOLN,5,7,2
2018-03-25,PORT LINCOLN,7,7,0
2018-03-25,SUNSHINE COAST,3,12,22
2018-03-25,SUNSHINE COAST,3,5,0
2018-03-25,SUNSHINE COAST,3,6,0
2018-03-25,SUNSHINE COAST,3,8,28
2018-03-25,SUNSHINE COAST,3,9,7
2018-03-25,SUNSHINE COAST,3,1,21
2018-03-25,SUNSHINE COAST,3,2,0
2018-03-25,SUNSHINE COAST,4,7,2
2018-03-25,SUNSHINE COAST,4,8,0
2018-03-25,SUNSHINE COAST,4,3,13
2018-03-25,SUNSHINE COAST,6,10,0
2018-03-25,SUNSHINE COAST,6,11,0
2018-03-25,SUNSHINE COAST,6,1,22
2018-03-25,SUNSHINE COAST,6,3,0
2018-03-25,SUNSHINE COAST,7,11,5
2018-03-25,SUNSHINE COAST,7,15,0
2018-03-25,SUNSHINE COAST,7,5,0
2018-03-25,SUNSHINE COAST,7,4,0
2018-03-26,GOULBURN,1,9,7
2018-03-26,GOULBURN,2,2,9
2018-03-26,GOULBURN,3,1,0
2018-03-26,GOULBURN,4,5,14
2018-03-26,GOULBURN,4,9,0
2018-03-26,GOULBURN,4,2,19
2018-03-26,GOULBURN,5,8,7
2018-03-26,GOULBURN,6,12,0
2018-03-26,GOULBURN,6,8,0
2018-03-26,GOULBURN,6,1,0
2018-03-26,GOULBURN,7,17,0
2018-03-26,GOULBURN,7,11,6
2018-03-26,GOULBURN,7,13,19
2018-03-26,GOULBURN,7,15,0
2018-03-26,GOULBURN,7,16,0
2018-03-26,GOULBURN,7,2,4
2018-03-26,GOULBURN,7,3,6
2018-03-26,TAMWORTH,2,8,0
2018-03-26,TAMWORTH,2,10,0
2018-03-26,TAMWORTH,2,1,2
2018-03-26,TAMWORTH,2,4,28
2018-03-26,TAMWORTH,2,5,0
2018-03-26,TAMWORTH,3,7,0
2018-03-26,TAMWORTH,3,8,4
2018-03-26,TAMWORTH,3,1,0
2018-03-26,TAMWORTH,5,14,0
2018-03-26,TAMWORTH,5,15,0
2018-03-26,TAMWORTH,5,16,0
2018-03-26,TAMWORTH,5,2,0
2018-03-26,TAMWORTH,6,4,5
2018-03-26,TAMWORTH,6,9,0
2018-03-26,TAMWORTH,6,2,7
2018-03-26,TAMWORTH,6,3,36
2018-03-26,TAMWORTH,7,3,14
2018-03-26,TAMWORTH,7,7,3
2018-03-26,TAMWORTH,7,1,0
2018-03-27,BALLARAT,1,5,7
2018-03-27,BALLARAT,1,8,0
2018-03-27,BALLARAT,1,9,0
2018-03-27,BALLARAT,1,12,0
2018-03-27,BALLARAT,2,12,0
2018-03-27,BALLARAT,2,13,0
2018-03-27,BALLARAT,2,10,2
2018-03-27,BALLARAT,2,11,0
2018-03-27,BALLARAT,2,2,0
2018-03-27,BALLARAT,3,5,25
2018-03-27,BALLARAT,3,8,12
2018-03-27,BALLARAT,3,1,0
2018-03-27,BALLARAT,4,3,13
2018-03-27,BALLARAT,5,6,16
2018-03-27,BALLARAT,6,8,23
2018-03-27,BALLARAT,6,2,12
2018-03-27,BALLARAT,6,6,10
2018-03-27,BALLARAT,6,7,6
2018-03-27,BALLARAT,7,10,0
2018-03-27,BALLARAT,7,6,2
2018-03-27,BALLARAT,7,8,8
2018-03-27,BALLARAT,7,2,2
2018-03-27,BALLARAT,8,12,0
2018-03-27,BALLARAT,8,9,0
2018-03-27,BALLARAT,8,4,17
2018-03-27,BALLARAT,8,5,0
2018-03-27,HAWKESBURY,1,2,0
2018-03-27,HAWKESBURY,1,5,9
2018-03-27,HAWKESBURY,2,3,6
2018-03-27,HAWKESBURY,3,3,0
2018-03-27,HAWKESBURY,4,1,0
2018-03-27,HAWKESBURY,5,1,0
2018-03-27,HAWKESBURY,5,4,6
2018-03-27,HAWKESBURY,5,5,0
2018-03-27,HAWKESBURY,6,8,6
2018-03-27,HAWKESBURY,6,3,0
2018-03-27,HAWKESBURY,6,4,0
2018-03-27,HAWKESBURY,7,9,0
2018-03-27,HAWKESBURY,7,11,12
2018-03-27,HAWKESBURY,7,12,0
2018-03-27,HAWKESBURY,7,7,5
2018-03-27,HAWKESBURY,8,17,0
2018-03-27,HAWKESBURY,8,9,0
2018-03-27,HAWKESBURY,8,3,10
2018-03-27,MACKAY,1,1,0
2018-03-27,MACKAY,3,4,0
2018-03-27,MACKAY,5,1,0
2018-03-27,MACKAY,5,2,5
2018-03-28,IPSWICH,1,3,0
2018-03-28,IPSWICH,1,4,0
2018-03-28,IPSWICH,1,9,0
2018-03-28,IPSWICH,1,10,0
2018-03-28,IPSWICH,2,15,0
2018-03-28,IPSWICH,2,7,0
2018-03-28,IPSWICH,2,8,0
2018-03-28,IPSWICH,2,11,0
2018-03-28,IPSWICH,2,4,0
2018-03-28,IPSWICH,5,1,0
2018-03-28,IPSWICH,6,18,0
2018-03-28,IPSWICH,6,11,0
2018-03-28,IPSWICH,6,12,0
2018-03-28,IPSWICH,6,7,0
2018-03-28,IPSWICH,6,1,0
2018-03-28,IPSWICH,7,16,0
2018-03-28,IPSWICH,7,17,0
2018-03-28,IPSWICH,7,11,0
2018-03-28,IPSWICH,7,14,0
2018-03-28,IPSWICH,7,15,0
2018-03-28,IPSWICH,7,2,0
2018-03-28,IPSWICH,8,5,0
2018-03-28,LAUNCESTON,1,13,0
2018-03-28,LAUNCESTON,1,14,0
2018-03-28,LAUNCESTON,1,15,0
2018-03-28,LAUNCESTON,3,7,0
2018-03-28,LAUNCESTON,4,1,0
2018-03-28,LAUNCESTON,5,15,0
2018-03-28,LAUNCESTON,5,16,0
2018-03-28,LAUNCESTON,5,9,0
2018-03-28,LAUNCESTON,5,1,0
2018-03-28,LAUNCESTON,6,5,0
2018-03-28,LAUNCESTON,6,6,0
2018-03-28,LAUNCESTON,7,9,0
2018-03-28,LAUNCESTON,7,10,0
2018-03-28,LAUNCESTON,7,8,0
2018-03-28,LAUNCESTON,7,2,0
2018-03-28,PINJARRA,2,15,0
2018-03-28,PINJARRA,2,16,0
2018-03-28,PINJARRA,2,13,0
2018-03-28,PINJARRA,2,14,0
2018-03-28,PINJARRA,3,2,11
2018-03-28,PINJARRA,6,14,0
2018-03-28,PINJARRA,6,15,0
2018-03-28,PINJARRA,6,5,0
2018-03-28,PINJARRA,7,16,0
2018-03-28,PINJARRA,7,17,0
2018-03-28,PINJARRA,7,10,0
2018-03-28,SANDOWN,1,1,0
2018-03-28,SANDOWN,1,10,2
2018-03-28,SANDOWN,2,9,6
2018-03-28,SANDOWN,2,11,0
2018-03-28,SANDOWN,2,4,0
2018-03-28,SANDOWN,2,7,0
2018-03-28,SANDOWN,2,1,6
2018-03-28,SANDOWN,3,8,12
2018-03-28,SANDOWN,4,10,13
2018-03-28,SANDOWN,4,5,8
2018-03-28,SANDOWN,4,7,5
2018-03-28,SANDOWN,5,12,6
2018-03-28,SANDOWN,5,10,27
2018-03-28,SANDOWN,5,2,5
2018-03-28,SANDOWN,5,4,13
2018-03-28,SANDOWN,6,6,0
2018-03-28,SANDOWN,7,6,0
2018-03-28,SANDOWN,7,7,3
2018-03-28,SANDOWN,7,1,2
2018-03-28,SANDOWN,8,14,2
2018-03-28,SANDOWN,8,7,0
2018-03-28,SANDOWN,8,11,3
2018-03-28,SANDOWN,8,1,2
2018-03-28,SANDOWN,8,4,7
2018-03-28,STONY CREEK,1,7,0
2018-03-28,STONY CREEK,3,1,7
2018-03-28,STONY CREEK,6,6,0
2018-03-28,STONY CREEK,6,5,0
2018-03-28,STONY CREEK,7,13,0
2018-03-28,STONY CREEK,8,14,0
2018-03-28,STONY CREEK,8,6,0
2018-03-28,STONY CREEK,8,7,0
2018-03-28,STONY CREEK,8,4,22
2018-03-28,STRATHALBYN,3,1,0
2018-03-28,STRATHALBYN,4,1,0
2018-03-28,STRATHALBYN,5,2,3
2018-03-28,STRATHALBYN,6,12,0
2018-03-28,STRATHALBYN,6,4,18
2018-03-28,STRATHALBYN,7,10,0
2018-03-28,STRATHALBYN,7,11,3
2018-03-28,STRATHALBYN,8,7,14
2018-03-28,STRATHALBYN,8,8,0
2018-03-28,WARWICK FARM,1,4,0
2018-03-28,WARWICK FARM,2,11,7
2018-03-28,WARWICK FARM,2,4,5
2018-03-28,WARWICK FARM,3,10,12
2018-03-28,WARWICK FARM,3,11,2
2018-03-28,WARWICK FARM,3,4,0
2018-03-28,WARWICK FARM,3,5,12
2018-03-28,WARWICK FARM,4,8,2
2018-03-28,WARWICK FARM,5,7,28
2018-03-28,WARWICK FARM,5,5,2
2018-03-28,WARWICK FARM,6,10,0
2018-03-28,WARWICK FARM,6,12,0
2018-03-28,WARWICK FARM,6,3,4
2018-03-28,WARWICK FARM,7,14,0
2018-03-28,WARWICK FARM,7,2,4
2018-03-28,WARWICK FARM,7,3,11
2018-03-28,WARWICK FARM,7,4,10
2018-03-28,WARWICK FARM,8,13,0
2018-03-28,WARWICK FARM,8,16,0
2018-03-29,DARWIN,7,4,0
2018-03-29,DARWIN,7,1,0
2018-03-29,GOSFORD,1,1,0
2018-03-29,GOSFORD,2,1,58
2018-03-29,GOSFORD,4,1,28
2018-03-29,GOSFORD,5,3,11
2018-03-29,GOSFORD,5,4,0
2018-03-29,GOSFORD,7,5,4
2018-03-29,GOSFORD,7,6,5
2018-03-29,GOSFORD,8,3,0
2018-03-29,PAKENHAM,1,6,7
2018-03-29,PAKENHAM,1,10,0
2018-03-29,PAKENHAM,2,3,0
2018-03-29,PAKENHAM,2,4,0
2018-03-29,PAKENHAM,2,7,0
2018-03-29,PAKENHAM,3,5,0
2018-03-29,PAKENHAM,5,10,0
2018-03-29,PAKENHAM,5,11,0
2018-03-29,PAKENHAM,5,12,0
2018-03-29,PAKENHAM,5,13,0
2018-03-29,PAKENHAM,5,15,0
2018-03-29,PAKENHAM,5,3,12
2018-03-29,PAKENHAM,6,4,0
2018-03-29,PAKENHAM,7,9,0
2018-03-29,PAKENHAM,7,6,6
2018-03-29,PAKENHAM,8,16,0
2018-03-29,PAKENHAM,8,11,6
2018-03-29,PAKENHAM,8,13,0
2018-03-29,PAKENHAM,8,14,0
2018-03-29,TOWNSVILLE,1,1,56
2018-03-29,TOWNSVILLE,1,2,19
2018-03-29,TOWNSVILLE,1,6,7
2018-03-29,TOWNSVILLE,2,2,24
2018-03-29,TOWNSVILLE,2,5,0
2018-03-29,TOWNSVILLE,3,10,10
2018-03-29,TOWNSVILLE,3,11,5
2018-03-29,TOWNSVILLE,3,12,12
2018-03-29,TOWNSVILLE,3,4,0
2018-03-29,TOWNSVILLE,4,11,0
2018-03-29,TOWNSVILLE,4,12,13
2018-03-29,TOWNSVILLE,5,6,24
2018-03-29,TOWNSVILLE,5,7,47
2018-03-29,TOWNSVILLE,5,1,14
2018-03-29,TOWNSVILLE,6,5,18
2018-03-29,TOWNSVILLE,6,6,16
2018-03-29,TOWNSVILLE,6,8,4
2018-03-29,TOWNSVILLE,6,2,10
2018-03-29,TOWNSVILLE,7,8,31
2018-03-29,TOWNSVILLE,7,12,0
2018-03-29,TOWNSVILLE,7,2,28
2018-03-29,TOWNSVILLE,7,3,5
2018-03-29,TOWNSVILLE,7,4,10
2018-03-29,WARRNAMBOOL,1,2,0
2018-03-29,WARRNAMBOOL,1,4,9
2018-03-29,WARRNAMBOOL,1,7,0
2018-03-29,WARRNAMBOOL,1,8,5
2018-03-29,WARRNAMBOOL,1,9,0
2018-03-29,WARRNAMBOOL,1,11,10
2018-03-29,WARRNAMBOOL,2,2,0
2018-03-29,WARRNAMBOOL,3,11,0
2018-03-29,WARRNAMBOOL,3,12,0
2018-03-29,WARRNAMBOOL,3,5,0
2018-03-29,WARRNAMBOOL,3,8,0
2018-03-29,WARRNAMBOOL,3,9,0
2018-03-29,WARRNAMBOOL,4,7,0
2018-03-29,WARRNAMBOOL,4,3,0
2018-03-29,WARRNAMBOOL,5,13,0
2018-03-29,WARRNAMBOOL,5,14,0
2018-03-29,WARRNAMBOOL,5,2,9
2018-03-29,WARRNAMBOOL,6,4,11
2018-03-29,WARRNAMBOOL,7,8,0
2018-03-29,WARRNAMBOOL,7,3,23
2018-03-29,WARRNAMBOOL,8,10,0
2018-03-29,WARRNAMBOOL,8,11,0
2018-03-29,WARRNAMBOOL,8,3,0
2018-03-29,WARRNAMBOOL,8,6,5
2018-03-30,ASCOT,1,8,0
2018-03-30,ASCOT,1,12,0
2018-03-30,ASCOT,2,11,0
2018-03-30,ASCOT,3,13,0
2018-03-30,ASCOT,4,9,0
2018-03-30,ASCOT,4,10,0
2018-03-30,ASCOT,4,11,0
2018-03-30,ASCOT,7,11,0
2018-03-30,ASCOT,8,11,9
2018-03-30,KALGOORLIE,1,7,0
2018-03-30,KALGOORLIE,1,10,0
2018-03-30,KALGOORLIE,3,8,0
2018-03-30,KALGOORLIE,4,2,2
2018-03-30,KALGOORLIE,5,3,16
2018-03-31,ALICE SPRINGS,1,6,0
2018-03-31,ALICE SPRINGS,2,14,0
2018-03-31,ALICE SPRINGS,2,13,0
2018-03-31,ASCOT,2,7,0
2018-03-31,ASCOT,5,9,8
2018-03-31,ASCOT,7,7,0
2018-03-31,ASCOT,8,5,7
2018-03-31,ASCOT,8,6,0
2018-03-31,CAULFIELD,1,1,8
2018-03-31,CAULFIELD,1,7,0
2018-03-31,CAULFIELD,1,9,7
2018-03-31,CAULFIELD,3,15,0
2018-03-31,CAULFIELD,3,7,0
2018-03-31,CAULFIELD,3,11,0
2018-03-31,CAULFIELD,3,12,0
2018-03-31,CAULFIELD,3,1,6
2018-03-31,CAULFIELD,5,20,0
2018-03-31,CAULFIELD,5,19,0
2018-03-31,CAULFIELD,5,3,10
2018-03-31,CAULFIELD,5,15,0
2018-03-31,CAULFIELD,5,16,0
